Авиакомпания,Аэропорт вылета,Аэропорт прилета,День недели,Месяц,Время вылета,Время прилета,Продолжительность полета
1,2,4,5,0,1.6257785832474865,-1.7070380685814626,0.3647711965924252
1,1,4,2,6,1.6257785832474865,-1.4175869335952036,0.5667979294363616
1,0,0,5,5,1.4787557415720038,-1.5623125010883332,-0.7020987752757055
1,4,0,4,6,1.3317328998965212,-1.5623125010883332,1.7022877687026217
1,2,4,6,2,-1.6087239336131305,-1.1281357986089446,-0.7439608773571957
0,0,0,6,8,1.4787557415720038,-1.272861366102074,-0.5067309021464993
2,1,1,2,6,-0.2855183585337872,0.3191198763223506,1.3104110159020368
1,4,2,1,6,0.1555501664926605,0.3191198763223506,-1.2150147083056613
1,0,1,0,2,-1.1676554085866828,-0.5492335286364265,0.7292526901746166
1,0,4,3,3,-1.0206325669112002,-0.693959096129556,-0.4577330870093027
1,0,4,3,3,-0.4325412002092698,0.174394308829221,1.2957372839286474
1,4,1,2,3,-0.7265868835602349,-0.2597823936501675,0.0408043062955503
1,4,0,5,8,0.1555501664926605,0.6085710113086097,-0.6359572884858936
2,3,0,1,0,1.6257785832474865,-1.1281357986089446,0.6055876086431479
2,1,4,4,5,-1.461701091937648,-0.693959096129556,-1.6679637651586434
1,2,3,5,5,-0.1384955168583046,0.6085710113086097,-1.0085944102259925
2,0,0,5,1,0.4495958498436257,0.6085710113086097,-1.0620025082446458
0,3,1,2,3,1.4787557415720038,-1.272861366102074,1.6170642746439368
1,2,0,2,8,0.5966186915191083,0.7532965788017392,-0.2146986474509791
0,3,1,3,1,-1.7557467752886131,-0.983410231115815,-0.2320421156981089
0,4,4,2,10,1.4787557415720038,1.6216499837605165,-1.2569389225867265
1,0,0,2,1,-0.4325412002092698,0.174394308829221,0.5379543388258108
2,2,1,2,0,1.4787557415720038,-1.4175869335952036,-1.4166958317538514
0,2,4,3,9,-0.4325412002092698,0.0296687413360915,-0.9606989803598748
1,2,3,4,6,1.1847100582210386,1.332198848774257,-0.406921196685769
0,2,1,4,3,1.6257785832474865,-1.5623125010883332,0.2125686632356172
0,2,3,0,2,-1.6087239336131305,-1.1281357986089446,0.9156720995782652
0,3,3,0,9,-0.5795640418847524,0.0296687413360915,1.292841535607924
0,0,2,2,7,1.3317328998965212,1.476924416267387,0.8452175611985384
2,4,0,0,1,0.0085273248171779,0.7532965788017392,-0.9736432233476128
0,4,1,3,8,0.4495958498436257,0.7532965788017392,1.016273964086351
0,4,3,4,6,0.7436415331945909,1.332198848774257,0.3295373486407809
0,4,2,5,5,0.8906643748700735,1.332198848774257,0.7231309302499491
2,3,4,4,11,-0.1384955168583046,0.0296687413360915,1.3266149248797956
0,1,1,4,6,-0.7265868835602349,-0.404507961143297,-0.7137574146081714
0,0,3,3,0,0.5966186915191083,0.7532965788017392,0.3208477552776861
2,2,0,0,7,0.3025730081681431,1.042747713787998,1.3038949869518115
2,1,2,5,0,-0.4325412002092698,0.0296687413360915,-0.5747960659608248
2,4,3,3,1,0.3025730081681431,0.4638454438154801,1.317792372889255
0,1,0,2,10,0.3025730081681431,0.8980221462948687,1.5189035399382924
2,0,3,6,0,1.4787557415720038,-1.5623125010883332,0.4775240905729278
2,2,1,4,0,-0.8736097252357176,-0.2597823936501675,-0.5087555572970975
0,2,1,6,8,0.0085273248171779,0.174394308829221,0.7244017457316979
2,0,1,3,1,0.5966186915191083,1.042747713787998,-1.6218053122021647
0,0,2,3,6,-0.5795640418847524,0.0296687413360915,-1.6037747132124105
1,4,1,3,10,-0.7265868835602349,0.0296687413360915,-0.6373383497189045
2,2,0,6,9,1.0376872165455562,-1.7070380685814626,1.5867823995173893
1,1,3,3,11,1.1847100582210386,1.332198848774257,0.6043684337356863
0,3,4,2,3,0.7436415331945909,1.1874732812811275,0.4950851855383541
2,3,0,3,5,0.0085273248171779,0.3191198763223506,-0.4713364752115438
0,0,0,1,0,0.4495958498436257,0.8980221462948687,-0.6086935932931596
1,4,1,0,1,-0.5795640418847524,0.174394308829221,-1.4569556472442289
0,3,2,6,3,-0.1384955168583046,0.4638454438154801,-0.0400527826165098
2,2,3,1,5,-0.1384955168583046,0.174394308829221,-0.9317016501845982
2,0,2,3,5,-1.0206325669112002,-0.8386846636226856,0.0564320877885738
1,1,3,2,9,0.8906643748700735,1.1874732812811275,-0.8243920423775424
0,0,3,4,9,-0.8736097252357176,-0.693959096129556,1.7018853620421683
2,1,2,5,9,-1.461701091937648,-1.1281357986089446,1.3438336714655594
1,0,0,0,2,0.4495958498436257,0.6085710113086097,-1.4306988031534469
2,0,3,5,4,0.7436415331945909,0.8980221462948687,-1.375152428866951
2,0,2,3,4,0.4495958498436257,0.7532965788017392,0.2578404624208565
0,1,3,0,5,1.4787557415720038,-1.7070380685814626,-0.5173160288408231
2,1,4,0,9,-0.8736097252357176,-0.693959096129556,0.6290291507327236
0,0,0,2,8,-1.3146782502621652,-0.5492335286364265,-1.2689810058564066
2,3,1,0,0,-0.7265868835602349,-0.404507961143297,0.7228765323611784
1,4,3,6,3,0.0085273248171779,0.4638454438154801,0.6576733179248642
2,4,4,1,3,0.0085273248171779,0.6085710113086097,-0.9399959354940712
0,4,1,1,4,0.5966186915191083,0.7532965788017392,-0.0566986885003366
0,1,1,1,5,0.5966186915191083,0.7532965788017392,-0.9028316330392404
1,1,3,6,1,-1.1676554085866828,-0.5492335286364265,-1.1327355846645464
2,3,2,5,6,-1.0206325669112002,-0.2597823936501675,0.5486450782408123
2,4,3,2,6,0.8906643748700735,1.476924416267387,-0.4121181647916846
1,4,4,0,4,0.0085273248171779,0.3191198763223506,-0.7033103207290023
2,0,1,6,1,0.1555501664926605,0.7532965788017392,-0.6348975030360106
2,1,3,1,2,1.3317328998965212,1.476924416267387,-1.391067181952348
0,4,2,3,2,-1.3146782502621652,-0.693959096129556,-0.2890888423845354
2,3,3,4,4,-0.8736097252357176,-0.404507961143297,-0.8125287732024489
2,3,0,0,6,-0.7265868835602349,-0.404507961143297,-1.6993370743848877
1,4,2,6,1,0.0085273248171779,0.6085710113086097,0.7483820902738587
1,1,4,6,9,-1.0206325669112002,-0.8386846636226856,1.320696240977949
0,3,1,2,5,-1.0206325669112002,-0.693959096129556,-1.2277997722060232
2,0,3,2,3,1.6257785832474865,-1.7070380685814626,1.1634309413620958
2,3,2,6,8,1.1847100582210386,-1.5623125010883332,-0.9592715342080576
2,2,0,1,10,-1.461701091937648,-0.983410231115815,-0.7913351127815131
0,2,2,4,5,-1.461701091937648,-0.693959096129556,-1.124578460915963
0,1,0,0,9,0.0085273248171779,0.4638454438154801,1.5037625636265517
1,4,4,2,7,1.3317328998965212,-1.5623125010883332,-0.7825888369966382
0,1,1,0,6,-1.6087239336131305,-1.272861366102074,0.6749729957954328
2,1,4,1,9,0.4495958498436257,1.042747713787998,-0.3204633146739969
2,1,3,0,7,1.3317328998965212,-1.7070380685814626,0.3049497418364879
0,1,2,3,4,-1.0206325669112002,-0.5492335286364265,-0.6106809016203811
2,0,0,2,1,-0.7265868835602349,-0.2597823936501675,1.208535325465076
2,0,0,1,3,1.4787557415720038,1.6216499837605165,-0.6666667844051495
0,3,2,1,0,-0.7265868835602349,-0.404507961143297,1.0863360084900011
0,2,2,4,4,-1.0206325669112002,-0.404507961143297,0.986556357356358
2,1,3,4,5,0.1555501664926605,0.7532965788017392,1.13169673245859
2,3,4,3,4,-1.461701091937648,-0.693959096129556,-0.6234459850914194
2,2,0,1,5,-0.4325412002092698,0.0296687413360915,0.4861620775780889
1,4,3,5,0,-1.461701091937648,-0.983410231115815,-1.2697714061488623
1,0,4,1,11,-0.1384955168583046,0.3191198763223506,0.1606386010657115
1,2,3,4,7,0.5966186915191083,1.1874732812811275,-0.6058099082299456
0,4,0,5,3,-1.1676554085866828,-0.404507961143297,-0.6467373008584999
1,2,2,2,8,1.0376872165455562,1.1874732812811275,-0.4536531110442993
0,0,2,2,8,-0.5795640418847524,-0.2597823936501675,0.3702796309309488
0,0,4,0,7,1.1847100582210386,1.332198848774257,-1.5383451628198934
1,3,1,6,10,1.0376872165455562,1.6216499837605165,1.18275327730358
1,1,4,4,9,-0.8736097252357176,-0.404507961143297,-1.0819087375351162
1,2,1,6,11,1.3317328998965212,1.6216499837605165,0.586142905424958
2,2,3,5,7,-1.3146782502621652,-0.693959096129556,-0.5646930906601163
1,4,3,4,8,0.0085273248171779,0.6085710113086097,0.0966664305300452
2,0,0,3,4,0.0085273248171779,0.6085710113086097,-0.9262663827879044
0,2,1,1,9,-0.4325412002092698,-0.1150568261570379,1.1763003659889315
2,0,0,3,11,0.7436415331945909,1.042747713787998,-0.1835728186875295
1,2,2,5,1,0.5966186915191083,1.332198848774257,-0.7880043611095386
0,3,1,4,1,1.0376872165455562,-1.7070380685814626,-0.2161919810255161
0,1,4,5,9,1.0376872165455562,1.1874732812811275,-1.7545558978707332
0,2,2,1,7,0.0085273248171779,0.3191198763223506,0.926510608596935
2,0,2,2,5,0.5966186915191083,0.8980221462948687,-0.4028478491851207
1,3,4,2,5,1.3317328998965212,1.6216499837605165,1.2475497601403582
0,2,2,5,4,-1.3146782502621652,-0.5492335286364265,-1.533071503633888
0,4,1,6,11,-1.7557467752886131,-1.1281357986089446,-1.0686568175374396
0,1,0,4,11,-1.7557467752886131,-1.272861366102074,-1.2956882845071838
2,2,2,4,9,0.3025730081681431,1.042747713787998,1.5836568047261348
2,3,1,2,6,0.0085273248171779,0.3191198763223506,-0.9717454117377096
1,4,3,0,1,0.5966186915191083,1.332198848774257,1.1211949735787654
2,3,1,3,11,1.6257785832474865,-1.7070380685814626,0.169850614077713
0,3,0,0,9,-0.7265868835602349,-0.404507961143297,1.4383769295904183
1,4,1,1,0,0.7436415331945909,0.8980221462948687,-0.3477984466081232
0,3,4,3,10,0.0085273248171779,0.3191198763223506,-0.6411472987083516
0,4,0,3,0,1.4787557415720038,-1.272861366102074,-0.1643781818392569
2,2,3,5,3,0.1555501664926605,0.7532965788017392,-0.8174578644154281
1,4,4,2,7,-0.7265868835602349,-0.2597823936501675,-0.538909562795419
2,4,1,0,4,-0.7265868835602349,-0.5492335286364265,0.8789581797325149
2,1,0,0,11,0.3025730081681431,1.042747713787998,-0.795485906757014
1,4,3,2,3,0.0085273248171779,0.6085710113086097,0.2789548808606846
0,4,4,0,8,-0.8736097252357176,-0.1150568261570379,0.5980021664985647
0,2,3,2,3,-1.1676554085866828,-0.983410231115815,0.85179899318109
1,1,1,5,9,0.5966186915191083,1.042747713787998,-0.7374705240933961
0,0,3,6,11,0.4495958498436257,1.1874732812811275,1.6337338883359631
1,2,2,3,10,1.4787557415720038,-1.7070380685814626,1.6408391327113578
1,2,4,5,7,-1.6087239336131305,-0.983410231115815,0.3763854372096678
2,0,3,4,9,1.3317328998965212,-1.4175869335952036,-0.423072849130618
1,4,1,1,9,0.7436415331945909,1.332198848774257,1.5837227562733522
2,3,1,6,4,0.5966186915191083,0.8980221462948687,-0.5239200805539395
0,1,3,4,4,-0.8736097252357176,-0.404507961143297,-0.9340252542760042
0,3,1,3,1,0.0085273248171779,0.4638454438154801,0.874918261674437
0,0,0,0,1,0.7436415331945909,1.042747713787998,0.9061857065005364
0,2,0,2,5,0.1555501664926605,0.7532965788017392,-1.5673557107649814
2,2,0,3,6,0.7436415331945909,1.476924416267387,1.671749061014684
0,1,2,5,11,0.0085273248171779,0.3191198763223506,1.044921024317919
1,2,3,1,11,-0.2855183585337872,-0.1150568261570379,1.114417467078446
1,2,2,5,2,1.1847100582210386,-1.7070380685814626,-0.0055432412079653
1,1,1,6,3,1.1847100582210386,1.6216499837605165,-0.6736240781567038
2,1,2,6,11,0.4495958498436257,0.7532965788017392,0.7637999766562446
0,0,1,1,11,1.4787557415720038,-1.5623125010883332,1.022074156833474
0,2,1,4,6,0.5966186915191083,1.1874732812811275,-1.1011131186652925
0,2,4,4,8,-0.7265868835602349,-0.2597823936501675,1.04125893289797
2,0,0,6,1,0.8906643748700735,1.1874732812811275,-0.9742087875068752
1,4,1,6,1,1.0376872165455562,1.6216499837605165,-1.06384814537953
1,4,4,0,10,0.3025730081681431,0.4638454438154801,0.709416770801214
0,4,0,2,11,-0.5795640418847524,-0.2597823936501675,0.268614681939629
1,0,1,0,6,1.0376872165455562,-1.7070380685814626,0.7782461153426385
1,2,1,0,7,-0.4325412002092698,-0.1150568261570379,1.5817240658594731
2,0,2,4,1,-0.1384955168583046,0.4638454438154801,-1.7589808424191975
2,0,2,1,6,1.1847100582210386,1.476924416267387,0.6921601500175599
2,4,0,4,0,1.4787557415720038,1.6216499837605165,-0.0597364749057423
2,3,1,2,8,1.0376872165455562,1.1874732812811275,0.6622584538855403
0,2,3,5,11,-1.7557467752886131,-0.983410231115815,-1.0234219935271
2,4,2,6,10,1.0376872165455562,1.476924416267387,1.4857117667138895
1,3,0,6,3,-0.5795640418847524,0.0296687413360915,1.3598356391456707
0,3,1,2,1,1.3317328998965212,-1.5623125010883332,1.5417772382663335
1,1,1,0,0,0.3025730081681431,0.7532965788017392,1.3473811952818662
1,2,3,1,7,-1.7557467752886131,-1.5623125010883332,1.1140509719918403
1,3,0,6,6,-0.1384955168583046,0.0296687413360915,1.4605814015376035
2,4,1,3,4,-1.461701091937648,-1.1281357986089446,-1.6484626888929643
2,1,2,0,9,-0.2855183585337872,0.4638454438154801,0.227025971852608
0,2,3,6,11,-1.6087239336131305,-0.8386846636226856,1.436171841411608
0,0,0,3,11,0.4495958498436257,1.1874732812811275,-0.2697621525727158
2,4,3,2,0,-0.5795640418847524,-0.2597823936501675,1.6787494603290072
1,3,2,2,6,0.3025730081681431,1.042747713787998,0.6757324230123951
0,3,0,0,5,-0.1384955168583046,0.3191198763223506,1.060923968552107
2,4,3,6,11,-1.7557467752886131,-1.4175869335952036,-0.6381702029292871
2,3,4,4,5,0.0085273248171779,0.4638454438154801,-1.5923284106525757
2,1,2,3,7,0.1555501664926605,0.4638454438154801,0.8739278976987888
1,2,2,1,4,-0.7265868835602349,0.0296687413360915,0.8837419678031722
2,1,2,6,0,-0.7265868835602349,-0.2597823936501675,-0.3935832936547301
2,3,4,1,6,-0.1384955168583046,0.3191198763223506,1.3588972837318891
2,0,4,6,6,-1.7557467752886131,-1.272861366102074,-1.4521826178113812
2,2,1,4,2,-0.2855183585337872,0.0296687413360915,0.8390454104883874
0,2,3,4,7,-0.7265868835602349,-0.1150568261570379,-1.6761890689498709
0,4,1,0,7,-0.4325412002092698,0.3191198763223506,0.6955639538472058
2,4,3,0,8,0.8906643748700735,1.332198848774257,1.389723325429176
1,0,4,4,9,-0.2855183585337872,0.3191198763223506,0.3778138015197473
0,2,4,5,1,-0.8736097252357176,-0.1150568261570379,0.6060051770803049
2,0,1,4,1,-0.2855183585337872,0.4638454438154801,0.2137518835916556
0,4,0,2,2,0.5966186915191083,1.042747713787998,1.6049912752203412
0,4,1,2,3,-1.7557467752886131,-1.272861366102074,-1.0046501597971846
1,2,3,5,10,1.1847100582210386,1.476924416267387,-1.0105661153050056
2,1,1,3,0,1.1847100582210386,-1.7070380685814626,1.192761408271858
2,3,2,1,4,-0.7265868835602349,-0.1150568261570379,-0.4659500494878345
1,4,3,6,6,1.4787557415720038,-1.5623125010883332,1.0998257454897955
1,4,3,6,9,1.6257785832474865,-1.1281357986089446,-0.5734563866500245
2,1,0,5,5,-1.0206325669112002,-0.5492335286364265,-0.3086876375197309
2,1,4,2,0,1.3317328998965212,-1.4175869335952036,-0.6407368712912888
1,0,3,0,3,0.7436415331945909,1.476924416267387,0.562996333356675
0,0,4,6,0,-1.0206325669112002,-0.5492335286364265,1.558285040030932
0,3,1,2,3,-1.1676554085866828,-0.983410231115815,-1.605879440646578
1,3,2,3,6,0.0085273248171779,0.6085710113086097,-1.324201779186074
0,2,0,1,10,0.8906643748700735,1.6216499837605165,1.1739975885212426
1,0,4,3,3,1.3317328998965212,-1.4175869335952036,0.1167654391146206
0,4,3,5,6,-0.7265868835602349,-0.5492335286364265,-0.4667058191047413
0,0,4,4,6,-0.5795640418847524,-0.2597823936501675,-0.2908801493941585
2,4,3,4,10,0.5966186915191083,0.7532965788017392,-1.1662487017599437
2,1,4,4,1,-1.461701091937648,-1.272861366102074,1.422598217774766
0,0,3,3,0,0.8906643748700735,1.6216499837605165,1.0985809150623635
0,1,1,6,2,-0.2855183585337872,0.3191198763223506,-0.0819790930803907
2,3,3,1,11,1.6257785832474865,-1.7070380685814626,-0.2672223249691933
2,3,3,4,11,0.5966186915191083,0.8980221462948687,-0.5871049803607536
2,2,2,5,2,1.1847100582210386,1.6216499837605165,0.8427911868656781
1,0,3,5,5,0.8906643748700735,1.042747713787998,0.3891524140585628
0,1,2,4,7,-1.6087239336131305,-1.4175869335952036,-0.722006411214753
2,4,0,4,5,-0.7265868835602349,-0.404507961143297,0.8815212448652892
0,3,2,1,7,0.8906643748700735,1.476924416267387,-1.1179255960872554
1,3,1,4,2,-0.8736097252357176,-0.693959096129556,0.6723651693726229
1,4,2,1,11,0.5966186915191083,0.7532965788017392,-0.4134968468513813
2,1,0,5,4,-1.0206325669112002,-0.404507961143297,0.6877657350424097
1,1,1,4,11,0.8906643748700735,1.1874732812811275,1.2841009139575792
0,0,4,3,5,1.6257785832474865,-1.7070380685814626,0.2102220370952367
2,0,4,0,9,-1.0206325669112002,-0.404507961143297,-1.4257689890241807
0,2,2,3,2,-1.6087239336131305,-1.4175869335952036,1.338081492489844
0,3,2,5,5,-1.0206325669112002,-0.5492335286364265,1.35086949311627
1,0,0,1,4,1.4787557415720038,-1.272861366102074,-0.4853863467570991
1,1,0,3,0,-1.1676554085866828,-0.693959096129556,0.1989263596389136
1,4,3,1,7,0.8906643748700735,1.042747713787998,-0.0986652392538197
1,1,0,3,11,1.0376872165455562,1.332198848774257,-1.536688420844386
1,3,3,3,10,-1.3146782502621652,-0.5492335286364265,-0.7318782788185408
2,1,1,1,9,1.3317328998965212,-1.7070380685814626,-1.3703451337478496
0,2,2,6,6,0.5966186915191083,1.1874732812811275,0.481218268426529
0,3,1,3,4,-0.2855183585337872,0.0296687413360915,1.561786720757187
0,4,0,4,5,-1.3146782502621652,-0.8386846636226856,-1.4302840022092582
0,2,1,0,7,0.0085273248171779,0.6085710113086097,1.2423228317615929
1,3,1,5,10,1.0376872165455562,1.1874732812811275,-0.999382603294492
0,4,1,6,3,0.5966186915191083,1.1874732812811275,0.4815711021860502
2,2,0,1,1,-0.5795640418847524,-0.1150568261570379,-0.4141901169447147
2,2,1,6,11,-1.3146782502621652,-0.8386846636226856,0.5275930412892773
0,3,3,2,1,1.4787557415720038,1.6216499837605165,0.4329572840944087
0,0,0,2,4,0.1555501664926605,0.7532965788017392,1.3302810678583792
2,2,1,3,3,0.8906643748700735,1.476924416267387,-0.8602726482511301
2,2,0,3,3,-1.461701091937648,-1.272861366102074,-1.0491605209198538
1,4,4,4,3,0.1555501664926605,0.7532965788017392,-1.5437420723943078
2,1,3,0,6,-0.7265868835602349,-0.5492335286364265,-0.6956324172768261
1,3,1,5,4,1.6257785832474865,-1.5623125010883332,-1.3849739965283252
1,3,4,6,0,-1.7557467752886131,-1.272861366102074,-0.1312854944849193
1,0,4,2,1,-0.4325412002092698,-0.1150568261570379,-0.068252710496228
1,0,0,3,0,0.7436415331945909,1.476924416267387,0.2917116257876966
1,3,4,5,10,0.4495958498436257,1.1874732812811275,-0.811467904025547
0,0,3,6,8,-0.7265868835602349,0.0296687413360915,-0.8942125897350552
2,4,3,3,9,-1.7557467752886131,-1.5623125010883332,-1.5990883896018249
1,3,2,3,9,-0.1384955168583046,0.4638454438154801,0.6336376589528921
2,0,3,2,0,-0.7265868835602349,-0.404507961143297,-1.240625868759845
2,3,4,2,8,1.6257785832474865,-1.5623125010883332,-0.2358754397047809
1,1,3,3,8,0.4495958498436257,0.7532965788017392,-1.2755126453702137
0,2,0,1,11,0.7436415331945909,1.042747713787998,0.3303548444156652
1,3,2,3,10,-1.3146782502621652,-0.5492335286364265,-0.7825823400520342
0,2,4,5,4,-1.0206325669112002,-0.693959096129556,-1.2292723086055302
2,0,2,3,8,-0.1384955168583046,0.4638454438154801,-0.143667825754757
0,2,4,4,5,-0.5795640418847524,0.174394308829221,0.0126253009221674
0,3,0,0,2,0.3025730081681431,0.6085710113086097,-0.9311996008374732
0,1,2,4,9,0.4495958498436257,0.6085710113086097,-1.2527989740595236
2,0,1,4,5,1.6257785832474865,-1.4175869335952036,0.3519779681820601
2,3,4,1,10,-0.1384955168583046,0.3191198763223506,-0.481386953657139
0,0,1,1,8,1.6257785832474865,-1.4175869335952036,-1.6305344441132767
0,4,2,3,1,1.4787557415720038,-1.272861366102074,1.6176642676668636
1,2,1,4,9,0.1555501664926605,0.4638454438154801,-0.1340846040991316
0,4,1,1,11,0.0085273248171779,0.7532965788017392,0.8176565477054625
1,3,2,2,7,-1.6087239336131305,-0.983410231115815,0.5374050200757917
0,1,0,3,11,-1.461701091937648,-1.272861366102074,0.9449310565920008
1,0,1,5,2,1.6257785832474865,-1.7070380685814626,-0.2909945355227294
2,2,1,0,3,1.3317328998965212,-1.7070380685814626,-1.6442022673510208
0,0,0,6,7,-0.4325412002092698,0.0296687413360915,-0.7311127336798313
0,3,1,3,6,-0.5795640418847524,-0.1150568261570379,-1.711289925499754
0,0,1,6,8,1.0376872165455562,1.332198848774257,-0.937450549522197
0,2,1,4,10,-0.7265868835602349,-0.1150568261570379,0.9712258216082672
1,3,3,0,9,-0.4325412002092698,0.174394308829221,-1.0899137856989891
0,0,0,6,6,0.8906643748700735,1.476924416267387,0.5770221884193204
2,1,1,4,10,-1.461701091937648,-0.8386846636226856,1.6516230051058385
2,3,0,2,2,1.6257785832474865,-1.4175869335952036,0.694111608930949
0,3,4,6,0,-1.1676554085866828,-0.983410231115815,0.5030330910904013
2,1,4,0,8,-1.461701091937648,-0.983410231115815,-0.5856804244795072
0,4,1,3,4,0.4495958498436257,1.042747713787998,1.4679755643198713
0,2,0,4,4,0.5966186915191083,1.042747713787998,1.0027331969465711
2,4,0,3,8,0.3025730081681431,0.8980221462948687,0.4997717106374674
0,0,0,0,7,-1.461701091937648,-0.693959096129556,1.4771152068591258
2,1,3,1,3,-0.1384955168583046,0.0296687413360915,1.0464239173278396
1,4,4,4,3,-0.5795640418847524,0.174394308829221,-1.6892650873560806
0,3,0,6,7,1.1847100582210386,1.476924416267387,-1.0708611614540184
1,0,0,4,4,-0.1384955168583046,0.3191198763223506,1.704535700365729
2,0,3,3,1,0.3025730081681431,0.6085710113086097,1.5675650229423137
1,4,3,2,7,-1.6087239336131305,-1.1281357986089446,0.1675165163208259
1,4,0,4,9,1.4787557415720038,-1.272861366102074,1.3643546225919532
2,1,2,6,4,0.7436415331945909,1.332198848774257,-0.8651493627247546
1,2,0,1,1,1.0376872165455562,1.6216499837605165,0.420735383372545
