Время вылета,Время прилета,Продолжительность полета
0.43478260869565216,0.6086956521739131,0.8863757898488798
0.5652173913043478,0.6086956521739131,0.15830796126593172
0.17391304347826086,0.34782608695652173,0.7188306998391505
0.21739130434782608,0.30434782608695654,0.3766285320742417
0.3913043478260869,0.5652173913043478,0.8821454250146792
0.30434782608695654,0.43478260869565216,0.5203544131926585
0.5652173913043478,0.6956521739130435,0.3252473704244763
1.0,0.17391304347826086,0.6831786644143523
0.08695652173913043,0.30434782608695654,0.02772497356586534
0.4782608695652174,0.6956521739130435,0.21781791903570907
0.6521739130434783,0.6956521739130435,0.20242062677704026
0.9565217391304348,0.13043478260869565,0.9747824177215505
0.6956521739130435,0.7391304347826086,0.4466941669428402
0.0,0.21739130434782608,0.44169413025764065
0.9565217391304348,1.0,0.1462214162671721
0.3913043478260869,0.5652173913043478,0.663680325016023
0.9565217391304348,0.08695652173913043,0.10016428425830143
0.3913043478260869,0.5217391304347826,0.23162593615037247
0.8695652173913043,0.9130434782608695,0.3912773504098736
1.0,0.043478260869565216,0.569873233400501
0.043478260869565216,0.17391304347826086,0.7725744996702906
0.34782608695652173,0.5217391304347826,0.8813105950009581
0.9130434782608695,0.9565217391304348,0.7522628024066402
0.5217391304347826,0.7391304347826086,0.22789417449355742
0.6521739130434783,0.7391304347826086,0.8015775229394768
0.7391304347826086,0.9130434782608695,0.6035947307222473
0.7826086956521738,0.9130434782608695,0.7170658265297774
0.4782608695652174,0.5217391304347826,0.891047297195505
0.30434782608695654,0.3913043478260869,0.3028179763043633
0.6956521739130435,0.7391304347826086,0.6010895636486355
0.6086956521739131,0.8260869565217391,0.8844972507165272
0.3913043478260869,0.5217391304347826,0.3428798503863551
0.6086956521739131,0.6521739130434783,0.8885037988028417
0.6086956521739131,0.7826086956521738,0.9464831601808574
0.9565217391304348,0.043478260869565216,0.6462585813454551
0.2608695652173913,0.43478260869565216,0.3619190045695168
0.5217391304347826,0.5652173913043478,0.7174321963895034
0.6956521739130435,0.8260869565217391,0.041032228771446605
0.34782608695652173,0.5217391304347826,0.04623036187379259
0.30434782608695654,0.5217391304347826,0.3248492172563115
0.8260869565217391,0.0,0.9660523019008913
0.8695652173913043,0.9130434782608695,0.6828271822784773
0.7391304347826086,0.8695652173913043,0.6513213587443145
0.5217391304347826,0.6086956521739131,0.3727067420905415
0.6521739130434783,0.7826086956521738,0.33310735979888123
0.34782608695652173,0.5652173913043478,0.0885575772535151
0.4782608695652174,0.6521739130434783,0.49704371171946
0.4782608695652174,0.5652173913043478,0.2399857239726969
0.21739130434782608,0.2608695652173913,0.5248598258160151
0.7826086956521738,0.8695652173913043,0.27092255667906456
0.2608695652173913,0.30434782608695654,0.9992359204827332
0.08695652173913043,0.17391304347826086,0.8960113772385045
0.6521739130434783,0.6956521739130435,0.09612729640200202
0.7391304347826086,0.7826086956521738,0.11214104320309332
0.6521739130434783,0.7391304347826086,0.5829248706800654
0.9565217391304348,0.0,0.3594510626820389
0.2608695652173913,0.30434782608695654,0.6899367458277932
0.13043478260869565,0.34782608695652173,0.14274974282465913
0.30434782608695654,0.3913043478260869,0.7169924848683307
0.5217391304347826,0.6521739130434783,0.6981947184972097
0.5217391304347826,0.6956521739130435,0.23759452226875055
0.6956521739130435,0.7391304347826086,0.4922447788363969
0.6956521739130435,0.7391304347826086,0.2483088080739993
0.17391304347826086,0.34782608695652173,0.18202862836489708
0.21739130434782608,0.43478260869565216,0.6667624126645395
0.7826086956521738,0.9565217391304348,0.38977909003823824
0.5217391304347826,0.6086956521739131,0.3058298221419578
0.5652173913043478,0.7391304347826086,0.32555290136283027
0.9130434782608695,0.9565217391304348,0.10755289807958002
0.13043478260869565,0.30434782608695654,0.42524783923105264
0.2608695652173913,0.3913043478260869,0.2743426788966424
0.30434782608695654,0.3913043478260869,0.018680202656604472
0.5217391304347826,0.6956521739130435,0.7243456119028262
0.21739130434782608,0.2608695652173913,0.8893409697057753
0.21739130434782608,0.30434782608695654,0.1546220901579422
1.0,0.0,0.8440021564889728
0.8695652173913043,0.043478260869565216,0.23203746186273477
0.08695652173913043,0.21739130434782608,0.28045270706911457
0.08695652173913043,0.30434782608695654,0.18438028706472953
0.5217391304347826,0.6521739130434783,0.942118091099535
0.9130434782608695,0.043478260869565216,0.28297421540643836
0.043478260869565216,0.13043478260869565,0.7031821306319936
0.6521739130434783,0.8260869565217391,0.4162027330163805
0.9130434782608695,0.0,0.596506244482301
0.21739130434782608,0.34782608695652173,0.3325344285720169
0.30434782608695654,0.43478260869565216,0.8570055288228515
0.9565217391304348,1.0,0.3163939736302293
0.30434782608695654,0.3913043478260869,0.8217760661181923
0.21739130434782608,0.3913043478260869,0.7930100829252291
0.5652173913043478,0.7391304347826086,0.8348533399758988
0.08695652173913043,0.30434782608695654,0.3288543177236352
0.3913043478260869,0.5217391304347826,0.6487488705596225
0.08695652173913043,0.21739130434782608,0.14252187430367136
0.4782608695652174,0.6086956521739131,0.5549020516152665
0.6956521739130435,0.8695652173913043,0.3339387120347305
0.17391304347826086,0.3913043478260869,0.3221395458208907
0.8260869565217391,0.8695652173913043,0.37780476909956245
0.34782608695652173,0.43478260869565216,0.6153405305349986
0.8695652173913043,0.9130434782608695,0.06509337978907248
0.8260869565217391,1.0,0.8495726910080508
0.2608695652173913,0.3913043478260869,0.19668175867418447
0.9130434782608695,1.0,0.6775728520106046
0.13043478260869565,0.30434782608695654,0.3457924885284734
0.5217391304347826,0.6956521739130435,0.5364591891524424
0.5217391304347826,0.6956521739130435,0.24155268485907183
0.3913043478260869,0.4782608695652174,0.8477123483799309
0.7391304347826086,0.8260869565217391,0.4556675904505773
0.6956521739130435,0.9130434782608695,0.28141294641178
0.8260869565217391,0.0,0.44626364621022024
0.8260869565217391,0.8695652173913043,0.0027608871420459202
0.5217391304347826,0.6086956521739131,0.7756991885695355
0.6956521739130435,0.7826086956521738,0.3924516764814872
0.9130434782608695,1.0,0.8682531986573447
0.13043478260869565,0.34782608695652173,0.06661374982230561
0.0,0.17391304347826086,0.2005022221013123
0.0,0.13043478260869565,0.13505016560556216
0.6086956521739131,0.8260869565217391,0.9651512082789784
0.5217391304347826,0.6086956521739131,0.2284413042565266
0.6956521739130435,0.9130434782608695,0.8318257344871909
1.0,0.0,0.5575578297069503
0.30434782608695654,0.3913043478260869,0.9232677340540345
0.7391304347826086,0.7826086956521738,0.4083221487804091
0.5217391304347826,0.6086956521739131,0.32375111597645695
0.9565217391304348,0.13043478260869565,0.4612013099484827
0.5652173913043478,0.7391304347826086,0.2729216461171307
0.30434782608695654,0.43478260869565216,0.3532257529344371
0.30434782608695654,0.34782608695652173,0.7619900569584583
0.6086956521739131,0.8260869565217391,0.2792560535593044
0.5217391304347826,0.6956521739130435,0.5890120537787091
0.2608695652173913,0.4782608695652174,0.6809918187122159
0.17391304347826086,0.21739130434782608,0.7541601969118799
0.6956521739130435,0.8260869565217391,0.2959816033449988
0.6521739130434783,0.8695652173913043,0.9795881854492385
0.9565217391304348,0.0,0.9816365924937844
0.043478260869565216,0.21739130434782608,0.6171008044866271
0.9130434782608695,0.08695652173913043,0.38662090836494384
0.7391304347826086,0.9130434782608695,0.9651702217860136
0.6956521739130435,0.7826086956521738,0.3575471470196107
0.2608695652173913,0.3913043478260869,0.23931584032927783
0.5217391304347826,0.6521739130434783,0.760825368430895
0.7391304347826086,0.8260869565217391,0.7698396191537182
0.5652173913043478,0.7391304347826086,0.056729781348651864
0.7391304347826086,0.9565217391304348,0.9905477729596117
0.5217391304347826,0.6086956521739131,0.8098363296579465
0.43478260869565216,0.4782608695652174,0.8298718126618152
0.8695652173913043,0.0,0.5069926429582099
0.8695652173913043,1.0,0.31438822002363803
0.6521739130434783,0.7391304347826086,0.7287905127970244
0.9565217391304348,0.043478260869565216,0.8032496900114605
0.6956521739130435,0.8695652173913043,0.19114522994768096
0.30434782608695654,0.43478260869565216,0.8087805666938503
0.7826086956521738,0.8695652173913043,0.22773112512512372
0.8260869565217391,1.0,0.20188853865888007
0.6086956521739131,0.6521739130434783,0.7131121017399449
0.34782608695652173,0.43478260869565216,0.5860310252323517
0.8260869565217391,0.0,0.7329552636047763
0.3913043478260869,0.4782608695652174,0.9645940091594873
0.4782608695652174,0.6521739130434783,0.0014851973689835596
0.8695652173913043,0.9565217391304348,0.7081371027517738
0.9565217391304348,1.0,0.4913689999407113
0.8260869565217391,0.8695652173913043,0.6995165906673739
0.0,0.21739130434782608,0.21354319961961649
0.8260869565217391,0.9565217391304348,0.9369141350352495
0.34782608695652173,0.5217391304347826,0.9006246659011787
0.9130434782608695,0.043478260869565216,0.9530775350277292
0.6086956521739131,0.7391304347826086,0.8970341109253546
0.0,0.043478260869565216,0.8297661539289791
0.4782608695652174,0.5217391304347826,0.9296691742232916
0.08695652173913043,0.17391304347826086,0.03334703804223707
0.43478260869565216,0.6521739130434783,0.5740412044443646
0.043478260869565216,0.2608695652173913,0.9226320179659346
0.6521739130434783,0.8695652173913043,0.43081962894955733
0.34782608695652173,0.43478260869565216,0.9925659536881666
0.6086956521739131,0.8260869565217391,0.7034010697674911
0.4782608695652174,0.6086956521739131,0.8144498998563632
0.0,0.08695652173913043,0.3246093980627484
0.5217391304347826,0.6521739130434783,0.04953027466479609
0.5652173913043478,0.6521739130434783,0.7605398513624875
0.30434782608695654,0.5217391304347826,0.7633691995559295
0.30434782608695654,0.43478260869565216,0.3951226023230752
0.4782608695652174,0.6086956521739131,0.9003541426456334
0.0,0.13043478260869565,0.0899336181885641
0.43478260869565216,0.5217391304347826,0.7504834016813877
0.30434782608695654,0.4782608695652174,0.02535365889471508
0.3913043478260869,0.6086956521739131,0.7091184026725821
0.7826086956521738,0.9130434782608695,0.9092411390150841
0.43478260869565216,0.6086956521739131,0.6175125948995053
0.2608695652173913,0.4782608695652174,0.683299047343223
0.43478260869565216,0.6521739130434783,0.5702143500158494
0.6956521739130435,0.8260869565217391,0.9713018313037585
0.0,0.13043478260869565,0.21895502705577974
0.8695652173913043,0.9565217391304348,0.21724948614864265
0.8695652173913043,0.0,0.8524579859951105
0.30434782608695654,0.4782608695652174,0.37425962216255976
0.9565217391304348,0.043478260869565216,0.8256650910186085
1.0,0.17391304347826086,0.3432660733496608
0.21739130434782608,0.34782608695652173,0.4195976028847033
0.9130434782608695,0.08695652173913043,0.32386944018431923
0.7391304347826086,0.9565217391304348,0.6708998090050808
0.21739130434782608,0.34782608695652173,0.9578366531717402
0.17391304347826086,0.21739130434782608,0.045623579295289346
0.5217391304347826,0.6956521739130435,0.12682986517970657
0.7826086956521738,1.0,0.8470484689498059
0.9130434782608695,0.08695652173913043,0.5422536345786417
0.30434782608695654,0.34782608695652173,0.37404173749518826
0.34782608695652173,0.43478260869565216,0.424731414221075
0.6956521739130435,0.7391304347826086,0.17236696136008078
0.08695652173913043,0.13043478260869565,0.9187188089602023
0.7826086956521738,1.0,0.8253062125223745
0.43478260869565216,0.6086956521739131,0.4849565624014935
1.0,0.0,0.4315518487691887
0.6956521739130435,0.7826086956521738,0.33933125083996335
0.8695652173913043,1.0,0.7515632906075318
0.7826086956521738,0.8260869565217391,0.6207814611865425
0.043478260869565216,0.08695652173913043,0.300439831110952
0.30434782608695654,0.3913043478260869,0.7627289760436042
0.7826086956521738,0.9565217391304348,0.18629827530855825
0.2608695652173913,0.30434782608695654,0.7024303070868478
0.6956521739130435,0.7391304347826086,0.3893816227740507
0.21739130434782608,0.3913043478260869,0.7068702145047026
0.7826086956521738,0.8695652173913043,0.8787907167228401
1.0,0.0,0.5691967126134725
0.21739130434782608,0.3913043478260869,0.09754853759472742
0.043478260869565216,0.08695652173913043,0.8943530523009207
0.21739130434782608,0.34782608695652173,0.8980397700526059
0.9565217391304348,0.13043478260869565,0.3686562331525876
0.17391304347826086,0.30434782608695654,0.5659402242997731
0.7826086956521738,0.8260869565217391,0.4801460284406432
0.8260869565217391,0.9130434782608695,0.06557101036084806
0.13043478260869565,0.34782608695652173,0.29759382018239733
0.9130434782608695,0.0,0.1135269627671382
0.6956521739130435,0.8695652173913043,0.647323594670729
0.43478260869565216,0.5217391304347826,0.9588461705209606
0.13043478260869565,0.2608695652173913,0.09624688147624699
0.5217391304347826,0.6956521739130435,0.866746300886245
0.8260869565217391,0.8695652173913043,0.22047363771539702
0.6956521739130435,0.8695652173913043,0.6474253149100861
0.34782608695652173,0.4782608695652174,0.3891817564122581
0.13043478260869565,0.2608695652173913,0.6606932138424833
0.9565217391304348,1.0,0.6334101899995279
0.5652173913043478,0.7391304347826086,0.8921042282040499
0.7826086956521738,0.9565217391304348,0.26057835429123966
0.08695652173913043,0.13043478260869565,0.2061229086286217
0.5652173913043478,0.7391304347826086,0.06353747727440434
0.30434782608695654,0.34782608695652173,0.3080433239848002
1.0,0.043478260869565216,0.10930953350080713
0.0,0.13043478260869565,0.47074176912457105
0.3913043478260869,0.4782608695652174,0.4889138110612162
0.7391304347826086,0.9565217391304348,0.5926897606658164
0.6521739130434783,0.8695652173913043,0.27464852226817127
0.30434782608695654,0.5217391304347826,0.2507936359122479
0.0,0.043478260869565216,0.04758140594627924
0.4782608695652174,0.6521739130434783,0.6912653561055384
0.30434782608695654,0.3913043478260869,0.1509243895375582
1.0,0.043478260869565216,0.4405890017800775
0.6521739130434783,0.7391304347826086,0.1408667032435224
0.7391304347826086,0.8260869565217391,0.6038304107376962
0.13043478260869565,0.34782608695652173,0.2829760884436474
0.21739130434782608,0.30434782608695654,0.15419756514870447
0.4782608695652174,0.6521739130434783,0.46717200385529006
0.34782608695652173,0.5652173913043478,0.5122305443901964
0.6086956521739131,0.6956521739130435,0.24013046233284702
0.6521739130434783,0.6956521739130435,0.14741494308752295
1.0,0.08695652173913043,0.6100642510826615
0.4782608695652174,0.6086956521739131,0.36980923853382935
1.0,0.08695652173913043,0.038515662928698846
0.9565217391304348,0.13043478260869565,0.9749553927622259
0.5652173913043478,0.6521739130434783,0.4699347995751401
0.5217391304347826,0.7391304347826086,0.7443170976270057
0.043478260869565216,0.21739130434782608,0.6635219591192585
0.08695652173913043,0.13043478260869565,0.78100971322474
1.0,0.0,0.4246984372622002
0.9130434782608695,0.0,0.034575296640839914
0.3913043478260869,0.5217391304347826,0.29781452308467626
0.34782608695652173,0.4782608695652174,0.015234254405916386
0.8260869565217391,0.9130434782608695,0.23832834453866875
0.30434782608695654,0.4782608695652174,0.7885903647897343
0.3913043478260869,0.5652173913043478,0.1943739426182593
0.7826086956521738,0.9565217391304348,0.6749433941090075
0.08695652173913043,0.2608695652173913,0.9847455299227117
1.0,0.08695652173913043,0.7086996987687624
0.17391304347826086,0.21739130434782608,0.6536127008659984
0.08695652173913043,0.21739130434782608,0.33974194330152035
0.6521739130434783,0.8260869565217391,0.9318008750250499
0.6956521739130435,0.8260869565217391,0.79767378630042
0.6086956521739131,0.7826086956521738,0.6526724609049537
0.08695652173913043,0.30434782608695654,0.9344357890650052
0.4782608695652174,0.5217391304347826,0.8102696063288211
0.34782608695652173,0.5652173913043478,0.021583907032182437
0.8695652173913043,0.9565217391304348,0.19986672058035698
0.4782608695652174,0.6086956521739131,0.9999999999999998
0.6086956521739131,0.6956521739130435,0.9605120266514715
0.043478260869565216,0.17391304347826086,0.5568849207913298
0.9565217391304348,0.13043478260869565,0.9019274666264583
0.7391304347826086,0.9130434782608695,0.25917242146835107
0.8260869565217391,1.0,0.6298866760690143
0.4782608695652174,0.6086956521739131,0.6566029854450322
0.9565217391304348,0.08695652173913043,0.6748856987319718
0.13043478260869565,0.34782608695652173,0.7510510270079849
0.9565217391304348,0.08695652173913043,0.5074093067954824
0.6521739130434783,0.8695652173913043,0.8153681108463642
0.9565217391304348,0.0,0.6032054474007
0.6521739130434783,0.8695652173913043,0.019318233303520393
0.0,0.043478260869565216,0.6818000530553936
0.9130434782608695,0.9565217391304348,0.9867294501533399
0.043478260869565216,0.08695652173913043,0.7272390051932185
0.08695652173913043,0.21739130434782608,0.5599093715646004
0.8695652173913043,1.0,0.29247658006641525
0.8260869565217391,0.9565217391304348,0.27150802107778044
0.6956521739130435,0.9130434782608695,0.821559389926823
0.8260869565217391,0.9565217391304348,0.3744933134029313
0.9130434782608695,1.0,0.3559149193902236
0.8695652173913043,0.9130434782608695,0.03249229037192761
0.0,0.21739130434782608,0.9024350144160367
0.8260869565217391,0.8695652173913043,0.8974514802678233
0.21739130434782608,0.34782608695652173,0.3242606810770596
0.6086956521739131,0.8260869565217391,0.3885621072068079
0.5652173913043478,0.7391304347826086,0.3151850347193969
0.8260869565217391,0.9130434782608695,0.5075205448453117
0.6086956521739131,0.7391304347826086,0.6096725152769538
0.5652173913043478,0.6956521739130435,0.4119361613195777
0.8695652173913043,0.9565217391304348,0.8373689226464276
1.0,0.043478260869565216,0.005328032955426415
0.17391304347826086,0.34782608695652173,0.7484562633283063
0.21739130434782608,0.34782608695652173,0.14367713824563322
0.6956521739130435,0.8260869565217391,0.8270976557325396
0.43478260869565216,0.4782608695652174,0.9672817380908452
0.6521739130434783,0.8695652173913043,0.029822458275651748
0.4782608695652174,0.6956521739130435,0.059137916218988784
0.6086956521739131,0.6521739130434783,0.048684790190073435
0.9565217391304348,0.13043478260869565,0.8744084246367219
0.13043478260869565,0.21739130434782608,0.2500801125508399
0.7391304347826086,0.9565217391304348,0.096741146676951
0.8695652173913043,0.043478260869565216,0.6811810938180667
0.08695652173913043,0.13043478260869565,0.9974184554775287
0.9130434782608695,0.043478260869565216,0.410538145549927
0.30434782608695654,0.5217391304347826,0.42781127438693817
0.9565217391304348,0.13043478260869565,0.6101737494571737
0.08695652173913043,0.2608695652173913,0.3244108018122726
0.30434782608695654,0.34782608695652173,0.00974138676471284
0.7391304347826086,0.9130434782608695,0.9673539979581285
0.3913043478260869,0.43478260869565216,0.1013445836508357
0.8260869565217391,0.9130434782608695,0.9053882090364191
0.6956521739130435,0.7391304347826086,0.5118014760888567
0.30434782608695654,0.3913043478260869,0.0330321035113493
0.9565217391304348,0.0,0.639183787626932
0.43478260869565216,0.4782608695652174,0.26292727871819577
0.17391304347826086,0.30434782608695654,0.7184465306319807
0.5217391304347826,0.5652173913043478,0.24115948894262684
0.8695652173913043,0.043478260869565216,0.022121733572760982
0.9565217391304348,0.13043478260869565,0.19309775311690275
0.17391304347826086,0.30434782608695654,0.20348404165076783
1.0,0.043478260869565216,0.5600838961894758
0.5217391304347826,0.6521739130434783,0.9576606650863833
0.21739130434782608,0.43478260869565216,0.6591140766739221
0.17391304347826086,0.30434782608695654,0.626755131466286
0.34782608695652173,0.3913043478260869,0.6287581030306466
0.6521739130434783,0.7826086956521738,0.13849075813005401
0.043478260869565216,0.13043478260869565,0.7283212132708503
0.0,0.043478260869565216,0.9566014133220759
0.30434782608695654,0.4782608695652174,0.9875882011196375
0.7826086956521738,1.0,0.33764498593608633
0.43478260869565216,0.6521739130434783,0.030035831907664318
0.4782608695652174,0.6086956521739131,0.8486024757742057
0.4782608695652174,0.5217391304347826,0.5679932917247712
0.2608695652173913,0.43478260869565216,0.04074045033975918
0.5217391304347826,0.5652173913043478,0.013348614844373136
0.30434782608695654,0.5217391304347826,0.9406879071124576
0.9130434782608695,0.9565217391304348,0.47994704619230216
0.34782608695652173,0.5217391304347826,0.38332603250421887
0.2608695652173913,0.3913043478260869,0.930069310124269
0.8695652173913043,0.9565217391304348,0.4174455181100802
1.0,0.0,0.18863997972604024
0.6086956521739131,0.6956521739130435,0.45111630113403794
0.043478260869565216,0.2608695652173913,0.06635454002012603
0.9565217391304348,0.043478260869565216,0.8804067703962468
0.8260869565217391,0.9565217391304348,0.810109509550341
0.4782608695652174,0.5217391304347826,0.6990254572210186
0.0,0.13043478260869565,0.6242903495641374
0.9565217391304348,1.0,0.6798919317139034
0.9130434782608695,0.9565217391304348,0.8700834230179499
0.30434782608695654,0.3913043478260869,0.3538482833030882
0.17391304347826086,0.30434782608695654,0.9606916195728179
0.6086956521739131,0.6521739130434783,0.4300604563606221
0.0,0.08695652173913043,0.8732557660620599
0.0,0.17391304347826086,0.8746179054334449
0.3913043478260869,0.4782608695652174,0.0291464742870228
0.9130434782608695,1.0,0.15872104683609506
0.3913043478260869,0.43478260869565216,0.14045261311193474
0.8695652173913043,0.043478260869565216,0.8379767000875153
0.6086956521739131,0.8260869565217391,0.2725204829281518
0.6956521739130435,0.9130434782608695,0.4205266738962384
0.9130434782608695,1.0,0.5251409793257034
0.21739130434782608,0.2608695652173913,0.22338755620641648
0.08695652173913043,0.21739130434782608,0.39652175692744746
0.5217391304347826,0.6086956521739131,0.5556751833391356
0.6521739130434783,0.7391304347826086,0.6777428236953544
0.30434782608695654,0.34782608695652173,0.11468673271980445
0.6086956521739131,0.7826086956521738,0.1813276638359143
0.6956521739130435,0.7826086956521738,0.5103005081718175
0.6956521739130435,0.8695652173913043,0.23402649502876616
0.9130434782608695,0.043478260869565216,0.6754328262283973
0.5217391304347826,0.7391304347826086,0.5681837625128667
0.6956521739130435,0.7391304347826086,0.12783338782083548
0.21739130434782608,0.3913043478260869,0.9301632931466319
0.6956521739130435,0.7391304347826086,0.3726686690818531
0.6521739130434783,0.8695652173913043,0.9788754187190192
0.5652173913043478,0.6086956521739131,0.5835329632628787
0.5217391304347826,0.6086956521739131,0.01781971673328145
0.21739130434782608,0.3913043478260869,0.7085597848236049
0.08695652173913043,0.13043478260869565,0.9481433495481668
0.5652173913043478,0.6956521739130435,0.7511745348273005
0.5652173913043478,0.6086956521739131,0.12032440744452144
0.6086956521739131,0.7826086956521738,0.8332517581149133
0.30434782608695654,0.5217391304347826,0.7592836628373321
0.6086956521739131,0.8260869565217391,0.7438019896800148
0.9130434782608695,0.043478260869565216,0.8171007590371049
0.5217391304347826,0.6086956521739131,0.09170647787317976
0.6956521739130435,0.7826086956521738,0.634435124776543
0.8695652173913043,0.043478260869565216,0.4669204997141387
1.0,0.17391304347826086,0.8034723677972979
0.08695652173913043,0.2608695652173913,0.2792506950102101
0.21739130434782608,0.30434782608695654,0.30919846294094194
0.17391304347826086,0.3913043478260869,0.12290098572152608
0.9130434782608695,1.0,0.5322067788750742
0.6956521739130435,0.9130434782608695,0.7670677846456051
0.9565217391304348,1.0,0.24222988618454233
0.043478260869565216,0.17391304347826086,0.02295281709335903
0.6086956521739131,0.6521739130434783,0.5698643764325511
0.17391304347826086,0.3913043478260869,0.43070126361326516
0.8260869565217391,0.9565217391304348,0.19402758303532336
0.21739130434782608,0.34782608695652173,0.16754929901365434
0.21739130434782608,0.43478260869565216,0.6998988125545078
0.7391304347826086,0.9565217391304348,0.1953615603230927
0.7391304347826086,0.8260869565217391,0.6190953433580775
0.13043478260869565,0.34782608695652173,0.6602859070312197
0.6956521739130435,0.8695652173913043,0.9276600931660153
0.5652173913043478,0.7826086956521738,0.4694296780452863
0.5652173913043478,0.7391304347826086,0.5852511599856041
0.5217391304347826,0.7391304347826086,0.41248058104942503
0.2608695652173913,0.34782608695652173,0.9098747969961833
0.4782608695652174,0.6521739130434783,0.7179198263388418
0.9565217391304348,1.0,0.7303080645868336
0.6086956521739131,0.7826086956521738,0.05002437077151789
0.7826086956521738,0.8695652173913043,0.8728583050183605
0.43478260869565216,0.6086956521739131,0.16777805205596147
0.6086956521739131,0.8260869565217391,0.8388900664703576
0.4782608695652174,0.6956521739130435,0.16441120326617614
0.08695652173913043,0.17391304347826086,0.31175744085312446
0.6956521739130435,0.8260869565217391,0.5519715269626058
0.08695652173913043,0.30434782608695654,0.5422430376362424
0.7826086956521738,0.8260869565217391,0.6411505451224302
0.8260869565217391,0.9130434782608695,0.3129904828510896
0.13043478260869565,0.30434782608695654,0.5731057241625139
0.08695652173913043,0.2608695652173913,0.6861291023632008
0.6521739130434783,0.6956521739130435,0.39264811585135845
0.4782608695652174,0.6956521739130435,0.4898975398000213
0.30434782608695654,0.3913043478260869,0.027419300653216683
1.0,0.0,0.8778383339976792
0.6956521739130435,0.9130434782608695,0.38966662436258054
0.2608695652173913,0.34782608695652173,0.663621196534202
0.43478260869565216,0.6086956521739131,0.37292433137222375
0.7391304347826086,0.8260869565217391,0.7760711900074
0.0,0.13043478260869565,0.26920916490865265
